0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
394.68,375.06,422.57,455.44,505.62,524.5,655.77,669.76,418.49,160.75,264.5,267.89,318.21,1035.62,1035.62,1049.15,1095.41,1418.6,1323.81,1305.34,1292.01,1581.13,1581.13,1077.1,374.33,392.37,422.91,425.96,369.81,741.77,697.35,639.54,610.05,604.29,701.1,708.86,1809.4,1809.4,2001.24,895.31,899.81,899.81,1282.93,359.25,433.67,376.01,458.68,487.72,525.25,726.02,746.84,765.14,806.98,999.24,0.0,272.55,272.55,272.55,272.55,498.53,514.03,524.08,613.24,826.99,783.69,794.58,802.17,852.6,881.03,862.99,905.78,952.36,889.14,909.25,945.49,925.85,1084.13,387.12,638.17,1018.06,991.48,1421.87,1745.67,1783.14,532.5,605.9,515.7,491.84,475.92,488.31,567.2,598.5,605.27,621.31,627.37,650.48,653.52,670.99,700.59,731.11,918.65,980.11,1050.66,1030.85,1498.72,1223.24
354.86,358.91,382.75,429.27,479.45,498.33,629.6,643.59,378.68,120.26,225.68,540.42,590.74,900.71,900.71,1014.32,968.06,1249.48,1051.3,1032.83,1019.5,1339.36,1339.36,1050.93,101.78,119.82,150.36,153.41,204.86,715.6,671.17,613.37,583.88,578.12,674.93,682.68,1536.89,1536.89,1951.29,772.83,768.33,768.33,1248.11,343.09,413.35,337.19,419.86,320.91,283.37,453.51,474.32,492.63,534.46,726.73,272.55,0.0,0.0,0.0,0.0,226.02,241.52,251.57,340.73,554.47,511.18,522.07,529.66,580.09,631.05,649.09,740.37,764.37,862.97,883.08,919.32,899.68,1057.96,114.61,365.66,745.55,718.97,1387.05,1710.85,1733.19,506.33,579.72,489.53,465.67,449.75,462.14,541.03,572.33,579.1,595.14,601.2,624.31,627.35,644.82,674.42,704.94,753.24,861.52,1024.48,1004.67,1463.9,950.73
354.86,358.91,382.75,429.27,479.45,498.33,629.6,643.59,378.68,120.26,225.68,540.42,590.74,900.71,900.71,1014.32,968.06,1249.48,1051.3,1032.83,1019.5,1339.36,1339.36,1050.93,101.78,119.82,150.36,153.41,204.86,715.6,671.17,613.37,583.88,578.12,674.93,682.68,1536.89,1536.89,1951.29,772.83,768.33,768.33,1248.11,343.09,413.35,337.19,419.86,320.91,283.37,453.51,474.32,492.63,534.46,726.73,272.55,0.0,0.0,0.0,0.0,226.02,241.52,251.57,340.73,554.47,511.18,522.07,529.66,580.09,631.05,649.09,740.37,764.37,862.97,883.08,919.32,899.68,1057.96,114.61,365.66,745.55,718.97,1387.05,1710.85,1733.19,506.33,579.72,489.53,465.67,449.75,462.14,541.03,572.33,579.1,595.14,601.2,624.31,627.35,644.82,674.42,704.94,753.24,861.52,1024.48,1004.67,1463.9,950.73
354.86,358.91,382.75,429.27,479.45,498.33,629.6,643.59,378.68,120.26,225.68,540.42,590.74,900.71,900.71,1014.32,968.06,1249.48,1051.3,1032.83,1019.5,1339.36,1339.36,1050.93,101.78,119.82,150.36,153.41,204.86,715.6,671.17,613.37,583.88,578.12,674.93,682.68,1536.89,1536.89,1951.29,772.83,768.33,768.33,1248.11,343.09,413.35,337.19,419.86,320.91,283.37,453.51,474.32,492.63,534.46,726.73,272.55,0.0,0.0,0.0,0.0,226.02,241.52,251.57,340.73,554.47,511.18,522.07,529.66,580.09,631.05,649.09,740.37,764.37,862.97,883.08,919.32,899.68,1057.96,114.61,365.66,745.55,718.97,1387.05,1710.85,1733.19,506.33,579.72,489.53,465.67,449.75,462.14,541.03,572.33,579.1,595.14,601.2,624.31,627.35,644.82,674.42,704.94,753.24,861.52,1024.48,1004.67,1463.9,950.73
354.86,358.91,382.75,429.27,479.45,498.33,629.6,643.59,378.68,120.26,225.68,540.42,590.74,900.71,900.71,1014.32,968.06,1249.48,1051.3,1032.83,1019.5,1339.36,1339.36,1050.93,101.78,119.82,150.36,153.41,204.86,715.6,671.17,613.37,583.88,578.12,674.93,682.68,1536.89,1536.89,1951.29,772.83,768.33,768.33,1248.11,343.09,413.35,337.19,419.86,320.91,283.37,453.51,474.32,492.63,534.46,726.73,272.55,0.0,0.0,0.0,0.0,226.02,241.52,251.57,340.73,554.47,511.18,522.07,529.66,580.09,631.05,649.09,740.37,764.37,862.97,883.08,919.32,899.68,1057.96,114.61,365.66,745.55,718.97,1387.05,1710.85,1733.19,506.33,579.72,489.53,465.67,449.75,462.14,541.03,572.33,579.1,595.14,601.2,624.31,627.35,644.82,674.42,704.94,753.24,861.52,1024.48,1004.67,1463.9,950.73
371.54,379.61,399.43,445.97,496.16,515.04,646.31,660.3,395.36,346.25,451.66,766.41,816.73,674.83,674.83,788.44,742.19,1023.6,825.42,806.95,793.62,1113.48,1113.48,782.34,158.49,176.54,207.08,210.13,261.58,732.3,687.88,630.08,600.59,594.83,743.37,735.62,1311.01,1311.01,1725.41,546.95,542.45,542.45,1022.23,372.76,443.02,318.34,334.57,305.53,267.99,227.64,248.45,266.75,308.59,500.85,498.53,226.02,226.02,226.02,226.02,0.0,15.5,25.55,114.85,328.6,285.3,296.19,303.79,354.21,405.18,423.22,514.49,538.49,879.68,899.79,936.03,916.38,938.78,111.41,139.78,519.68,493.09,1161.17,1484.97,1507.31,523.03,596.43,506.23,482.38,466.45,478.85,557.74,709.67,702.9,686.86,680.8,657.69,654.65,637.18,607.58,577.06,527.36,635.64,949.55,847.63,1238.02,724.85
387.04,395.11,414.93,461.48,511.66,530.54,661.81,675.8,410.86,361.75,467.17,781.91,832.23,659.33,659.33,772.94,726.68,1008.1,809.92,791.45,778.12,1097.98,1097.98,766.83,174.0,192.04,222.58,225.63,277.08,747.81,703.38,645.58,616.09,610.33,727.87,720.11,1295.51,1295.51,1709.91,531.45,526.95,526.95,1006.73,388.27,458.53,333.84,319.07,290.03,252.49,212.13,232.94,251.25,293.09,485.35,514.03,241.52,241.52,241.52,241.52,15.5,0.0,10.05,99.35,313.1,269.8,280.69,288.28,338.71,389.67,407.71,498.99,522.99,895.18,915.29,1076.26,1056.61,923.28,126.91,124.28,504.17,477.59,1145.67,1469.47,1491.81,538.54,611.93,521.74,497.88,481.96,494.35,573.24,694.17,687.4,671.36,665.3,642.19,639.15,621.68,592.08,561.56,511.86,620.14,934.05,832.12,1222.52,709.35
397.09,405.16,424.98,471.52,521.71,540.59,671.86,685.85,420.91,371.8,477.22,791.96,842.28,649.28,649.28,762.89,716.64,998.05,799.87,781.4,768.07,1087.93,1087.93,756.79,184.05,202.09,232.63,235.68,287.13,757.85,713.43,655.63,626.14,620.38,717.82,710.06,1285.46,1285.46,1699.86,521.4,516.9,516.9,996.68,398.32,468.57,343.89,309.02,279.98,242.44,202.08,222.9,241.2,283.04,475.3,524.08,251.57,251.57,251.57,251.57,25.55,10.05,0.0,89.3,303.05,259.75,270.64,278.24,328.66,379.63,397.67,488.94,512.94,905.23,925.34,1066.21,1046.56,913.23,136.96,114.23,494.12,467.54,1135.62,1459.42,1481.76,548.58,621.98,531.79,507.93,492.0,504.4,715.42,684.12,677.35,661.31,655.25,632.14,629.1,611.63,582.03,551.51,501.81,610.09,924.0,822.08,1212.47,699.3
486.25,494.32,514.14,560.69,610.87,629.75,792.17,827.73,510.07,460.96,566.38,881.12,931.44,559.98,559.98,673.6,627.34,908.76,710.58,692.11,678.78,998.64,998.64,667.49,273.21,291.25,321.79,324.84,376.29,922.14,889.75,831.95,802.46,796.7,628.52,620.77,1196.17,1196.17,1610.56,432.1,427.6,427.6,907.38,487.48,557.73,433.05,340.24,311.2,273.66,233.3,254.12,272.42,314.26,386.01,613.24,340.73,340.73,340.73,340.73,114.85,99.35,89.3,0.0,213.75,170.45,181.34,188.93,239.36,290.33,308.37,399.65,423.65,1069.52,999.61,976.91,957.27,823.94,226.12,145.45,404.83,378.24,1046.33,1370.12,1392.47,637.75,711.14,620.95,597.09,581.17,705.01,626.13,594.83,588.06,572.01,565.96,542.85,539.81,522.33,492.73,462.22,412.52,520.8,834.7,732.78,1123.17,610.01
699.99,708.06,768.75,766.65,785.48,805.24,791.98,827.53,772.83,674.7,780.12,1094.86,1145.18,531.25,531.25,489.4,443.14,724.56,526.38,507.91,494.58,814.44,814.44,671.24,486.95,504.99,535.53,538.59,590.03,921.95,889.56,831.75,802.26,796.5,628.33,620.57,1011.97,1011.97,1426.37,431.91,427.41,427.41,723.19,701.22,771.48,646.8,553.98,524.94,487.41,447.05,381.05,362.75,371.95,201.81,826.99,554.47,554.47,554.47,554.47,328.6,313.1,303.05,213.75,0.0,166.29,177.18,218.46,268.9,319.86,381.34,399.45,423.45,1069.32,999.42,976.72,957.07,960.19,439.86,359.2,220.63,194.05,862.13,1185.93,1208.27,843.71,917.11,826.91,803.05,787.13,704.82,625.93,594.63,587.86,571.82,565.76,542.65,539.61,522.14,492.54,462.02,398.06,336.6,923.51,821.34,938.98,425.81
662.75,710.67,634.86,632.75,651.58,671.34,658.08,693.64,638.93,631.41,736.82,1051.57,1101.89,425.89,425.89,439.42,482.73,764.15,565.97,547.5,534.17,854.03,854.03,533.4,443.65,461.7,492.24,495.29,546.74,788.05,755.66,697.86,668.37,662.61,494.43,486.68,1051.56,1051.56,1465.96,298.01,293.51,293.51,739.23,744.28,845.93,603.5,510.68,481.65,444.11,238.42,217.6,199.29,208.5,241.4,783.69,511.18,511.18,511.18,511.18,285.3,269.8,259.75,170.45,166.29,0.0,10.89,85.82,35.34,178.15,247.44,265.56,289.55,935.43,865.52,842.82,823.18,689.85,396.57,315.9,260.22,233.64,878.17,1201.97,1247.86,709.81,783.21,693.01,669.16,653.23,570.92,492.03,460.74,453.97,437.92,431.87,408.75,405.72,388.24,358.64,328.13,278.43,339.89,700.61,598.69,955.02,465.4
651.86,699.78,623.97,621.86,640.69,660.45,647.19,682.75,628.04,642.3,747.72,1062.46,1112.78,415.0,415.0,428.53,471.84,753.26,555.08,536.61,523.28,843.14,843.14,522.51,454.55,472.59,503.13,506.18,557.63,777.16,744.77,686.97,657.48,651.72,483.54,475.79,1040.67,1040.67,1455.07,287.12,282.62,282.62,728.34,733.39,835.04,746.15,521.58,492.54,455.0,227.53,206.71,188.4,197.61,230.51,794.58,522.07,522.07,522.07,522.07,296.19,280.69,270.64,181.34,177.18,10.89,0.0,74.92,24.45,167.26,236.55,254.67,278.66,924.54,854.63,831.93,812.29,678.96,407.46,326.79,249.33,222.74,867.28,1191.08,1236.97,698.92,772.32,682.12,658.27,642.34,560.03,481.14,449.84,443.08,427.03,420.98,397.86,394.82,377.35,347.75,317.24,267.54,329.0,689.72,587.8,944.13,454.51
607.95,655.86,580.06,577.95,596.78,616.54,603.28,638.84,584.13,649.89,755.31,1070.05,1120.37,371.09,371.09,384.62,464.16,745.57,547.39,528.92,515.6,835.45,835.45,478.6,462.14,480.18,510.72,513.77,565.22,733.25,700.86,643.06,613.57,607.8,439.63,431.88,1032.98,1032.98,1402.73,243.21,238.71,238.71,684.43,689.48,791.13,702.24,381.85,352.81,315.28,183.45,162.63,144.32,153.53,222.82,802.17,529.66,529.66,529.66,529.66,303.79,288.28,278.24,188.93,218.46,85.82,74.92,0.0,50.47,101.44,119.48,210.75,234.75,880.63,810.72,788.02,768.38,635.04,415.05,334.39,241.65,215.06,823.37,1147.16,1184.64,655.01,728.41,638.21,614.35,598.43,516.12,437.23,405.93,399.16,383.12,377.06,353.95,350.91,333.44,303.84,273.32,223.62,285.09,645.81,543.89,900.21,446.83
627.41,675.32,599.51,597.41,616.24,636.0,622.74,658.3,603.59,700.31,772.01,1120.48,1170.79,390.55,390.55,404.08,447.39,728.8,530.62,512.15,498.83,818.68,818.68,498.06,512.56,530.61,561.14,564.2,615.65,752.71,720.32,662.51,633.02,627.26,459.09,451.33,1016.21,1016.21,1430.61,262.67,258.17,258.17,703.88,708.94,810.59,721.7,401.48,372.44,334.9,203.08,182.26,163.95,173.15,206.05,852.6,580.09,580.09,580.09,580.09,354.21,338.71,328.66,239.36,268.9,35.34,24.45,50.47,0.0,142.81,212.1,230.21,254.21,900.08,830.18,807.48,787.83,654.5,465.47,266.1,224.88,198.29,842.83,1166.62,1212.51,674.47,747.87,657.67,633.81,617.89,535.58,456.69,425.39,418.62,402.58,396.52,373.41,370.37,352.9,323.3,292.78,243.08,304.55,665.27,563.35,919.67,430.06
484.61,532.53,456.72,454.61,473.44,492.32,504.62,540.17,460.79,747.98,629.21,1135.83,1085.51,272.43,272.43,285.96,332.21,701.84,503.66,485.19,471.86,791.72,791.72,379.93,563.53,581.57,664.65,661.6,610.18,634.58,602.19,544.39,514.9,509.14,340.97,333.21,989.25,989.25,1304.07,119.81,115.31,115.31,585.76,566.14,667.79,578.9,654.99,389.45,351.92,203.06,182.24,163.94,144.09,280.71,881.03,631.05,631.05,631.05,631.05,405.18,389.67,379.63,290.33,319.86,178.15,167.26,101.44,142.81,0.0,18.04,112.09,136.09,781.96,712.06,689.35,669.71,536.38,516.44,283.12,302.39,328.98,724.71,1048.5,1085.97,531.67,605.07,514.87,491.02,475.09,392.72,313.83,282.53,275.76,259.72,253.66,230.55,227.51,210.04,180.44,149.92,124.96,186.43,547.14,445.22,801.55,403.09
466.57,514.49,438.68,436.57,455.4,474.28,486.58,522.13,442.75,729.94,611.17,1117.79,1067.47,254.39,254.39,267.92,314.17,683.8,485.62,467.15,453.82,773.68,773.68,361.89,581.57,677.15,646.61,643.56,592.14,616.54,584.15,526.35,496.86,491.1,322.93,315.17,971.21,971.21,1286.03,101.77,97.27,97.27,567.72,548.1,649.75,560.86,636.95,665.99,369.96,221.1,200.28,181.98,162.13,386.13,862.99,649.09,649.09,649.09,649.09,423.22,407.71,397.67,308.37,381.34,247.44,236.55,119.48,212.1,18.04,0.0,94.05,118.05,763.92,694.02,671.31,651.67,518.34,534.48,301.16,284.35,310.94,706.67,1030.46,1067.93,513.63,587.03,496.83,472.98,457.05,374.68,295.79,264.49,257.72,241.68,235.62,212.51,209.47,192.0,162.4,131.88,106.92,168.38,529.1,427.18,783.51,385.05
509.36,582.28,481.46,521.01,471.09,452.21,438.95,474.5,485.54,772.73,653.96,1195.82,1145.5,160.34,160.34,173.87,220.13,609.35,480.43,461.95,448.63,771.87,771.87,267.84,672.84,690.89,689.4,686.34,634.93,568.91,536.52,478.72,449.23,443.47,275.3,267.54,1102.35,1102.35,1191.98,167.4,171.9,171.9,473.67,590.89,692.54,603.65,679.74,498.77,461.23,312.38,291.56,273.25,253.41,380.93,905.78,740.37,740.37,740.37,740.37,514.49,498.99,488.94,399.65,399.45,265.56,254.67,210.75,230.21,112.09,94.05,0.0,24.0,620.14,600.04,577.33,557.69,424.29,625.76,392.43,279.16,305.75,612.62,936.41,973.89,585.59,658.99,568.79,544.93,529.01,417.53,338.64,307.34,300.57,284.53,278.47,255.36,252.32,234.85,205.25,174.73,101.73,163.19,387.62,333.13,689.46,351.14
555.94,558.28,528.05,497.01,447.09,428.21,414.95,450.5,532.12,819.31,700.54,1171.82,1121.5,136.34,136.34,149.87,196.13,585.35,504.42,485.95,472.63,747.87,747.87,243.85,696.84,766.52,735.98,732.93,681.51,544.91,512.52,454.72,425.23,419.47,251.3,243.54,1078.35,1078.35,1167.98,143.4,147.9,147.9,449.67,637.47,739.12,650.23,726.32,755.36,485.23,336.38,315.56,297.25,277.41,404.93,952.36,764.37,764.37,764.37,764.37,538.49,522.99,512.94,423.65,423.45,289.55,278.66,234.75,254.21,136.09,118.05,24.0,0.0,596.14,576.04,553.33,533.69,400.29,649.76,416.43,303.16,329.75,588.62,912.41,949.89,561.59,634.99,544.79,520.94,505.01,441.53,362.64,331.34,324.57,308.52,302.47,279.36,276.32,258.85,229.25,198.73,125.73,187.19,363.62,309.14,665.46,327.14
492.73,495.07,464.84,433.8,363.49,344.61,351.69,348.92,468.91,756.1,637.33,721.75,671.43,676.07,676.07,692.94,739.19,879.34,1077.38,1155.14,1141.81,1041.86,1041.86,688.18,721.35,703.31,672.77,669.72,618.3,147.38,206.63,264.43,323.71,317.94,453.07,460.82,1372.34,1372.34,1461.97,635.25,639.75,639.75,743.66,574.26,595.65,587.02,663.11,692.15,729.69,982.26,961.43,943.13,923.28,1074.11,889.14,862.97,862.97,862.97,862.97,879.68,895.18,905.23,1069.52,1069.32,935.43,924.54,880.63,900.08,781.96,763.92,620.14,596.14,0.0,20.11,42.81,62.45,409.82,789.28,857.89,972.34,998.92,882.6,1206.4,1243.87,498.37,410.53,481.57,457.72,441.79,445.11,524.0,555.3,562.07,578.12,584.17,607.28,610.32,627.79,657.39,687.91,794.91,856.37,415.25,407.8,959.45,894.85
512.84,515.18,484.95,453.91,383.6,364.72,371.8,280.61,489.02,776.21,657.44,741.85,691.53,655.96,655.96,672.83,719.08,859.23,1057.27,1075.74,1071.9,1021.75,1021.75,668.07,741.46,723.42,692.88,689.83,638.41,167.49,226.74,284.54,343.81,338.05,473.18,480.93,1352.23,1352.23,1441.86,565.34,569.84,569.84,723.55,594.37,615.76,607.13,683.22,712.26,749.8,912.35,891.53,873.22,853.38,1004.21,909.25,883.08,883.08,883.08,883.08,899.79,915.29,925.34,999.61,999.42,865.52,854.63,810.72,830.18,712.06,694.02,600.04,576.04,20.11,0.0,22.7,42.34,389.72,809.39,878.0,902.43,929.02,862.5,1186.29,1223.77,518.48,430.64,501.68,477.83,461.9,465.22,544.11,575.41,582.18,598.23,604.28,627.39,630.43,647.9,677.5,708.02,725.0,786.46,395.15,387.69,939.34,874.74
549.07,551.41,521.18,490.14,419.86,400.98,364.06,257.91,525.25,812.44,693.67,764.56,714.24,633.26,633.26,650.12,696.38,836.52,1034.57,1053.04,1049.2,999.05,999.05,645.37,777.69,759.65,729.11,726.06,674.64,190.2,249.44,409.56,380.07,374.31,471.4,479.16,1329.53,1329.53,1419.16,542.63,547.13,547.13,700.85,630.6,732.25,643.36,719.45,748.49,786.03,889.64,868.82,850.52,830.67,981.5,945.49,919.32,919.32,919.32,919.32,936.03,1076.26,1066.21,976.91,976.72,842.82,831.93,788.02,807.48,689.35,671.31,577.33,553.33,42.81,22.7,0.0,19.64,367.01,845.63,969.7,879.73,906.32,839.79,1163.59,1201.06,554.72,453.34,537.92,514.06,498.14,501.46,580.35,611.65,618.42,634.46,640.52,663.63,666.67,684.14,713.74,744.26,702.3,763.76,372.44,364.99,916.64,852.04
529.43,531.77,501.53,470.49,400.22,381.34,344.42,238.27,505.61,792.8,674.03,784.2,733.88,613.62,613.62,630.48,676.74,816.88,1014.93,1033.4,1029.55,979.41,979.41,625.72,758.05,740.01,709.47,706.41,655.0,209.84,269.09,389.92,360.43,354.67,451.76,459.52,1309.89,1309.89,1399.52,522.99,527.49,527.49,681.21,610.96,712.61,623.72,699.81,728.85,766.38,870.0,849.18,830.88,811.03,961.86,925.85,899.68,899.68,899.68,899.68,916.38,1056.61,1046.56,957.27,957.07,823.18,812.29,768.38,787.83,669.71,651.67,557.69,533.69,62.45,42.34,19.64,0.0,347.37,825.98,950.06,860.09,886.67,820.15,1143.95,1181.42,535.08,608.48,518.28,494.42,478.5,481.82,560.71,592.01,598.78,614.82,620.87,643.99,647.03,664.5,694.1,724.62,682.66,744.12,352.8,345.35,897.0,832.4
687.71,690.05,659.82,628.78,558.5,539.62,502.71,396.55,663.89,951.09,832.31,1100.62,1050.3,438.45,438.45,479.29,525.55,609.23,807.27,825.74,839.07,771.75,771.75,443.03,916.33,898.29,867.75,864.7,813.28,587.98,606.01,548.21,518.72,512.95,555.0,547.24,1102.23,1102.23,1128.0,487.72,492.22,492.22,473.55,769.24,870.89,782.0,858.1,887.13,924.67,736.67,715.85,697.54,677.7,841.34,1084.13,1057.96,1057.96,1057.96,1057.96,938.78,923.28,913.23,823.94,960.19,689.85,678.96,635.04,654.5,536.38,518.34,424.29,400.29,409.82,389.72,367.01,347.37,0.0,984.27,816.72,739.56,766.15,549.64,848.51,885.9,693.36,766.76,676.56,652.71,636.78,640.1,718.99,750.29,757.06,708.82,702.76,679.65,676.61,659.14,629.54,599.02,526.02,587.48,60.13,138.84,648.37,625.9
281.14,289.21,309.03,355.57,405.76,424.64,555.91,569.9,304.96,234.84,340.26,655.0,705.32,786.09,786.09,899.71,853.45,1134.87,936.69,918.22,904.89,1224.75,1224.75,893.6,68.09,86.14,116.68,119.73,171.18,641.9,597.48,539.68,510.19,504.43,601.24,608.99,1422.28,1422.28,1836.67,658.21,653.71,653.71,1133.49,282.36,352.62,227.94,310.62,232.2,194.66,338.9,359.71,378.02,419.85,612.11,387.12,114.61,114.61,114.61,114.61,111.41,126.91,136.96,226.12,439.86,396.57,407.46,415.05,465.47,516.44,534.48,625.76,649.76,789.28,809.39,845.63,825.98,984.27,0.0,251.05,630.94,604.35,1272.44,1596.23,1618.58,432.63,506.03,415.83,391.98,376.05,388.45,467.34,498.64,505.41,521.45,527.5,550.62,553.66,571.13,600.73,688.33,638.63,746.9,950.79,958.89,1349.28,836.12
349.75,357.82,377.64,424.18,474.36,493.24,624.51,638.51,373.56,485.89,388.99,906.05,956.37,552.77,552.77,566.3,772.79,1054.2,856.02,837.55,824.22,1144.08,1144.08,660.28,298.14,316.18,346.72,349.77,401.22,710.51,666.09,608.29,578.8,573.04,621.31,613.56,1341.61,1341.61,1756.01,424.89,420.39,420.39,1052.83,395.03,465.29,268.92,194.78,165.75,128.21,87.85,108.66,126.97,168.8,531.45,638.17,365.66,365.66,365.66,365.66,139.78,124.28,114.23,145.45,359.2,315.9,326.79,334.39,266.1,283.12,301.16,392.43,416.43,857.89,878.0,969.7,950.06,816.72,251.05,0.0,550.27,523.69,1191.77,1515.57,1537.91,501.24,574.64,484.44,460.59,444.66,457.05,535.94,587.61,580.84,564.8,558.74,535.63,532.59,515.12,485.52,455.0,405.3,466.77,827.49,725.57,1268.62,755.45
699.66,747.58,671.77,669.66,688.49,708.25,694.99,730.55,675.84,865.78,844.26,1285.94,1300.56,310.63,310.63,268.78,222.52,503.94,305.76,287.29,273.96,593.82,593.82,450.62,678.03,696.07,726.61,729.66,825.23,824.96,792.57,734.77,705.28,699.51,531.34,523.59,791.35,791.35,1205.74,334.92,330.42,330.42,502.56,781.19,882.84,793.95,745.06,716.02,678.48,394.25,373.43,355.13,364.33,101.78,1018.06,745.55,745.55,745.55,745.55,519.68,504.17,494.12,404.83,220.63,260.22,249.33,241.65,224.88,302.39,284.35,279.16,303.16,972.34,902.43,879.73,860.09,739.56,630.94,550.27,0.0,26.59,641.51,965.3,987.65,746.72,820.12,729.92,706.07,690.14,607.83,528.94,497.64,490.87,474.83,468.77,445.66,442.62,425.15,395.55,365.03,177.44,115.98,702.89,600.72,718.35,205.19
726.25,774.16,698.35,696.25,715.08,734.84,721.58,757.13,702.43,839.19,870.85,1259.35,1327.15,337.22,337.22,295.36,249.11,530.52,332.34,313.87,300.54,620.4,620.4,477.2,651.44,669.48,700.02,703.08,851.82,851.55,819.15,761.35,731.86,726.1,557.93,550.17,817.93,817.93,1232.33,361.51,357.01,357.01,529.15,807.78,909.43,820.54,718.47,689.43,651.9,367.67,346.85,328.54,337.74,75.2,991.48,718.97,718.97,718.97,718.97,493.09,477.59,467.54,378.24,194.05,233.64,222.74,215.06,198.29,328.98,310.94,305.75,329.75,998.92,929.02,906.32,886.67,766.15,604.35,523.69,26.59,0.0,668.09,991.89,1014.23,773.31,846.71,756.51,732.65,716.73,634.42,555.53,524.23,517.46,501.42,495.36,472.25,469.21,451.74,422.14,391.62,204.03,142.56,729.48,627.31,744.94,231.77
1025.46,1027.8,997.57,966.53,916.61,897.73,863.6,899.15,1001.64,1288.83,1170.06,1609.55,1559.23,626.99,626.99,611.87,565.62,316.99,515.03,533.5,546.83,361.83,361.83,344.99,1319.53,1236.04,1205.5,1202.45,1151.03,993.57,982.04,924.24,894.75,888.99,743.33,735.58,692.3,692.3,678.17,676.06,680.56,680.56,138.95,1106.99,1208.64,1119.75,1195.84,1224.88,1073.86,925.01,904.18,885.87,866.03,743.28,1421.87,1387.05,1387.05,1387.05,1387.05,1161.17,1145.67,1135.62,1046.33,862.13,878.17,867.28,823.37,842.83,724.71,706.67,612.62,588.62,882.6,862.5,839.79,820.15,549.64,1272.44,1191.77,641.51,668.09,0.0,398.68,436.06,1031.1,1104.5,1014.3,990.44,974.52,977.84,951.26,919.96,913.19,897.14,891.09,867.98,864.94,847.46,817.87,787.35,714.46,652.99,575.82,474.81,198.54,527.84
1349.25,1351.59,1321.35,1290.31,1240.39,1221.51,1187.38,1222.94,1325.43,1612.62,1493.85,1881.56,1831.24,950.77,950.77,935.66,889.4,521.23,719.28,737.75,751.07,432.82,432.82,668.77,1643.32,1559.82,1529.29,1526.23,1474.82,1317.35,1305.83,1248.03,1218.54,1212.77,1067.12,1059.36,370.5,370.5,321.33,999.84,1004.34,1004.34,462.75,1430.78,1532.43,1443.54,1519.63,1548.67,1397.64,1248.79,1227.97,1209.66,1189.82,1064.48,1745.67,1710.85,1710.85,1710.85,1710.85,1484.97,1469.47,1459.42,1370.12,1185.93,1201.97,1191.08,1147.16,1166.62,1048.5,1030.46,936.41,912.41,1206.4,1186.29,1163.59,1143.95,848.51,1596.23,1515.57,965.3,991.89,398.68,0.0,37.39,1354.9,1428.29,1338.1,1314.24,1298.31,1301.64,1275.05,1243.75,1236.98,1220.94,1214.88,1191.77,1188.73,1171.26,1141.66,1111.14,1038.25,976.79,899.62,798.6,273.15,751.98
1386.72,1389.06,1358.83,1327.79,1277.87,1258.99,1224.86,1260.41,1362.9,1650.09,1531.32,1918.95,1868.63,988.25,988.25,973.13,926.88,483.85,681.89,700.36,713.69,395.43,395.43,706.25,1665.66,1597.3,1566.76,1563.71,1512.29,1354.83,1343.3,1285.5,1256.01,1250.25,1104.59,1096.84,333.11,333.11,283.94,1037.32,1041.82,1041.82,502.44,1468.25,1569.9,1481.01,1557.1,1586.14,1435.12,1286.27,1265.45,1247.14,1227.29,1027.1,1783.14,1733.19,1733.19,1733.19,1733.19,1507.31,1491.81,1481.76,1392.47,1208.27,1247.86,1236.97,1184.64,1212.51,1085.97,1067.93,973.89,949.89,1243.87,1223.77,1201.06,1181.42,885.9,1618.58,1537.91,987.65,1014.23,436.06,37.39,0.0,1392.37,1465.77,1375.57,1351.71,1335.79,1339.11,1312.52,1281.23,1274.46,1258.41,1252.36,1229.24,1226.21,1208.73,1179.13,1148.62,1060.6,999.13,937.09,836.07,310.53,714.6
154.79,138.33,126.9,77.06,114.76,133.64,265.0,278.99,130.97,399.45,280.68,604.88,554.56,644.85,644.85,658.38,704.64,1027.83,947.99,929.52,916.19,1190.35,1190.35,686.33,364.7,346.65,316.12,313.06,261.65,351.0,306.57,248.77,219.28,213.52,310.33,318.08,1520.83,1520.83,1610.47,504.54,509.04,509.04,892.16,217.61,319.26,230.37,306.46,335.5,373.03,504.68,735.82,717.51,697.67,848.5,532.5,506.33,506.33,506.33,506.33,523.03,538.54,548.58,637.75,843.71,709.81,698.92,655.01,674.47,531.67,513.63,585.59,561.59,498.37,518.48,554.72,535.08,693.36,432.63,501.24,746.72,773.31,1031.1,1354.9,1392.37,0.0,73.4,16.8,40.66,56.58,138.95,217.84,249.14,255.91,271.95,278.01,301.12,304.16,321.63,351.23,381.75,569.29,630.75,659.89,640.07,1107.95,847.42
